date,open,high,low,close,volume
2020-02-07,193.92,194.0,184.0,186.91,1032096
2020-02-10,187.19,187.74,172.5,174.08,1425950
2020-02-11,175.5,179.25,172.7,175.82,847151
2020-02-12,169.09,172.35,166.25,166.94,1728757
2020-02-13,167.8,167.86,162.55,164.8,1281331
2020-02-14,165.0,168.09,163.2,167.22,625251
2020-02-18,167.22,170.91,166.51,169.0,626605
2020-02-19,170.14,171.21,167.66,167.9,618058
2020-02-20,168.45,169.18,165.17,168.08,697107
2020-02-21,167.39,168.02,164.88,166.74,458662
2020-02-24,163.88,166.27,160.73,165.29,746266
2020-02-25,167.0,167.0,157.9,158.8,681279
2020-02-26,159.58,161.27,154.01,154.09,798274
2020-02-27,150.1,159.18,149.07,153.97,850836
2020-02-28,150.0,153.39,147.28,150.26,1047407
2020-03-02,151.09,155.49,148.03,155.1,743609
2020-03-03,154.56,158.75,148.01,149.18,733079
2020-03-04,151.81,154.6,148.7,154.23,559351
2020-03-05,152.58,154.78,150.0,154.51,598196
2020-03-06,152.04,158.17,150.89,157.08,737496
2020-03-09,148.5,159.05,147.07,156.37,1039976
2020-03-10,160.05,165.5,155.38,164.73,922711
2020-03-11,161.68,161.68,149.17,151.13,1038251
2020-03-12,143.07,149.43,135.77,136.97,1061030
2020-03-13,141.98,142.99,136.43,142.82,1050309
2020-03-16,132.13,148.45,132.13,142.44,1229524
2020-03-17,145.2,148.42,134.49,145.25,1145519
2020-03-18,136.02,146.91,132.5,146.55,969395
2020-03-19,142.41,145.95,135.46,140.51,950567
2020-03-20,142.13,143.87,130.01,130.51,848826
2020-03-23,132.39,134.74,119.01,132.34,1296716
2020-03-24,136.39,146.67,134.44,143.67,742829
2020-03-25,144.01,152.0,140.02,146.89,469532
2020-03-26,147.4,155.31,147.0,149.17,699865
2020-03-27,146.35,146.52,141.62,145.24,500887
2020-03-30,146.03,149.89,143.69,148.99,481340
2020-03-31,148.51,151.24,142.68,145.16,633133
2020-04-01,140.95,147.37,140.14,144.48,765762
2020-04-02,143.11,147.46,140.39,143.28,481124
2020-04-03,142.38,145.7,140.82,141.4,440803
2020-04-06,144.2,150.87,143.66,150.26,575116
2020-04-07,153.0,162.23,151.6,152.78,938237
2020-04-08,153.26,157.48,151.47,156.27,580996
2020-04-09,156.25,160.69,154.6,160.08,501169
2020-04-13,159.81,159.81,152.21,156.39,445845
2020-04-14,158.26,164.62,157.16,161.35,561513
2020-04-15,159.07,162.82,156.67,159.54,320118
2020-04-16,160.19,162.06,158.08,160.2,245920
2020-04-17,162.82,166.52,161.5,166.02,497060
2020-04-20,166.0,170.18,163.98,166.2,342852
2020-04-21,164.4,167.78,161.99,164.5,391060
2020-04-22,167.26,168.28,165.22,166.73,328531
2020-04-23,168.79,171.25,167.03,170.76,443853
2020-04-24,171.89,172.47,167.58,168.52,600502
2020-04-27,166.28,168.51,159.01,163.47,1131014
2020-04-28,166.0,167.85,161.0,164.4,582622
2020-04-29,165.9,171.01,164.75,169.28,838582
2020-04-30,174.98,198.43,169.28,191.25,2489364
2020-05-01,190.0,190.04,182.2,183.49,835930
2020-05-04,182.58,183.12,177.69,181.0,623481
2020-05-05,182.84,189.62,182.53,186.22,383545
2020-05-06,187.59,190.12,185.03,186.91,375753
2020-05-07,188.16,192.33,187.03,188.33,654128
2020-05-08,188.14,190.28,185.76,187.07,389822
2020-05-11,187.1,197.45,186.65,194.61,515787
2020-05-12,192.79,197.79,190.52,191.29,584194
2020-05-13,191.67,193.53,180.29,185.6,489440
2020-05-14,183.98,184.62,181.26,184.27,338571
2020-05-15,183.15,187.58,182.02,184.92,276045
2020-05-18,188.88,194.75,188.88,191.05,366054
2020-05-19,190.95,194.33,188.37,190.79,339764
2020-05-20,192.62,196.74,192.24,196.36,299723
2020-05-21,196.6,198.55,194.13,196.32,294715
2020-05-22,198.03,207.22,196.03,206.16,642052
2020-05-26,210.57,214.4,205.67,209.08,855441
2020-05-27,210.0,210.0,200.46,207.76,425607
2020-05-28,207.88,218.98,207.16,217.36,802847
2020-05-29,218.53,224.18,214.39,223.9,972232
2020-06-01,222.11,226.85,220.83,226.14,356834
2020-06-02,226.62,231.42,222.85,230.66,509432
2020-06-03,233.79,242.67,230.66,238.04,729426
2020-06-04,235.45,238.94,234.04,236.02,495439
2020-06-05,237.23,251.87,236.1,249.81,600324
2020-06-08,250.0,257.93,246.91,253.3,734159
2020-06-09,253.18,253.18,243.18,245.62,464449
2020-06-10,246.41,252.98,244.59,250.85,409037
2020-06-11,246.43,246.43,234.0,235.6,577532
2020-06-12,239.77,247.74,235.12,241.68,404216
2020-06-15,239.96,246.94,236.35,246.33,402058
2020-06-16,252.49,252.49,246.3,249.14,419003
2020-06-17,252.04,256.0,249.15,254.73,381594
2020-06-18,254.0,255.34,250.04,253.36,324048
2020-06-19,254.22,260.45,250.9,257.09,766469
2020-06-22,258.88,259.25,253.62,254.66,391986
2020-06-23,254.67,258.82,252.13,252.58,420759
2020-06-24,252.15,253.42,239.48,241.66,498239
2020-06-25,240.0,242.47,235.99,241.75,420051
2020-06-26,243.34,243.34,237.6,239.27,477442
2020-06-29,240.76,241.62,234.39,240.22,335369
2020-06-30,240.08,242.56,237.18,241.56,362439
2020-07-01,242.96,257.49,242.68,255.22,655623
2020-07-02,256.11,266.35,255.43,263.84,518829
2020-07-06,267.57,272.56,263.81,266.21,516999
2020-07-07,266.07,271.11,261.73,264.59,402333
2020-07-08,265.37,268.2,262.8,265.64,272963
2020-07-09,267.3,268.72,261.01,265.68,257240
2020-07-10,265.45,266.3,261.47,264.51,152338
2020-07-13,267.96,274.2,262.74,264.55,527473
2020-07-14,262.97,264.56,251.86,264.41,356102
2020-07-15,269.69,277.28,262.82,276.64,379864
2020-07-16,273.55,276.8,271.22,273.04,176802
2020-07-17,273.86,284.73,272.24,284.55,459883
2020-07-20,285.0,292.28,283.14,290.79,490215
2020-07-21,294.49,300.02,290.93,298.57,601547
2020-07-22,298.78,300.78,293.58,297.27,372457
2020-07-23,299.53,301.11,293.26,294.57,209906
2020-07-24,293.2,294.87,286.85,292.94,184348
2020-07-27,293.0,300.37,290.05,298.61,261281
2020-07-28,299.46,299.56,294.14,294.89,250176
2020-07-29,294.91,301.48,294.91,299.1,299328
2020-07-30,298.41,300.94,292.29,298.91,277300
2020-07-31,300.2,302.97,294.22,299.94,282274
2020-08-03,300.5,309.17,298.3,308.35,372670
2020-08-04,308.93,310.97,302.83,305.35,372272
2020-08-05,305.36,319.19,303.11,317.0,466694
2020-08-06,317.04,318.46,308.48,314.98,442425
2020-08-07,310.48,316.88,307.44,310.82,445410
2020-08-10,306.96,308.62,298.71,300.02,371903
2020-08-11,300.01,302.05,294.09,294.87,429454
2020-08-12,294.85,307.24,294.85,302.34,248780
2020-08-13,304.29,310.23,304.06,308.37,185442
2020-08-14,307.48,310.62,303.67,307.35,263670
2020-08-17,307.76,313.8,305.68,309.55,189405
2020-08-18,311.99,314.56,306.5,313.2,207465
2020-08-19,312.38,317.69,311.49,314.35,231123
2020-08-20,311.16,315.0,309.04,310.01,214550
2020-08-21,310.0,310.5,304.45,307.57,254002
2020-08-24,308.99,313.1,303.15,304.95,287215
2020-08-25,304.53,318.96,303.77,311.12,253566
2020-08-26,308.52,309.18,302.37,306.14,240729
2020-08-27,309.38,314.09,304.88,311.1,207375
2020-08-28,308.77,312.28,301.36,303.04,278662
2020-08-31,303.05,310.41,301.51,307.62,320574
2020-09-01,307.72,310.25,303.5,307.33,320316
2020-09-02,307.34,315.35,301.05,312.73,395878
2020-09-03,311.51,312.0,291.21,294.01,381898
2020-09-04,295.26,295.26,271.06,275.89,511884
2020-09-08,269.79,275.29,261.79,268.19,392778
2020-09-09,273.37,279.69,272.96,277.93,390441
2020-09-10,279.0,282.83,271.16,272.02,210489
2020-09-11,274.76,276.5,266.71,269.77,356650
2020-09-14,272.75,280.61,272.38,275.7,307123
2020-09-15,277.92,283.5,276.33,279.16,220064
2020-09-16,277.15,282.61,270.08,274.41,341440
2020-09-17,272.75,277.05,268.1,276.14,329776
2020-09-18,275.23,275.94,260.95,265.07,539123
2020-09-21,260.26,266.27,256.17,265.86,334759
2020-09-22,266.99,269.4,261.23,268.99,196781
2020-09-23,266.55,268.44,259.4,260.11,318053
2020-09-24,261.04,265.57,256.51,262.47,307076
2020-09-25,261.37,268.51,259.47,266.44,224338
2020-09-28,269.98,275.32,268.48,273.55,297245
2020-09-29,271.31,279.44,271.31,272.46,186192
2020-09-30,275.12,280.88,272.22,277.06,339825
2020-10-01,277.14,280.73,258.29,260.45,971052
2020-10-02,256.48,265.41,255.41,261.99,432306
2020-10-05,263.91,270.69,263.01,270.69,312927
2020-10-06,268.69,271.17,263.57,264.82,357704
2020-10-07,268.22,272.8,267.83,268.54,199938
2020-10-08,271.0,272.93,267.13,271.2,225644
2020-10-09,273.3,276.24,271.56,273.56,150390
2020-10-12,274.8,279.38,272.65,277.85,243640
2020-10-13,278.23,280.95,274.96,276.95,191792
2020-10-14,280.0,287.51,278.63,280.84,241698
2020-10-15,275.09,285.92,270.03,283.57,263968
2020-10-16,283.58,289.31,279.97,286.48,262600
2020-10-19,287.58,291.33,280.31,281.47,227804
2020-10-20,283.35,285.25,277.0,277.53,141637
2020-10-21,277.78,280.35,269.94,272.6,245345
2020-10-22,273.05,278.67,270.62,278.5,292447
2020-10-23,277.59,281.99,276.37,281.42,202810
2020-10-26,279.22,288.58,277.95,288.32,291428
2020-10-27,287.91,293.47,285.35,290.51,354339
2020-10-28,286.87,290.67,279.84,283.0,448734
2020-10-29,268.0,270.0,254.28,254.61,835818
2020-10-30,253.65,258.18,242.73,251.88,426359
2020-11-02,253.42,259.75,250.73,254.85,443756
2020-11-03,259.4,261.87,253.59,260.8,345786
2020-11-04,267.07,272.0,262.78,266.44,335590
2020-11-05,271.52,275.86,267.88,272.4,241582
2020-11-06,273.21,274.68,264.98,272.21,205015
2020-11-09,282.13,292.23,277.22,279.61,426392
2020-11-10,277.91,279.54,262.31,268.84,320730
2020-11-11,272.08,273.15,268.13,269.28,201117
2020-11-12,269.8,274.0,266.96,268.29,178823
2020-11-13,271.12,273.68,270.0,272.1,135561
